date,commodity_code,country_code,region,commodity,historical_demand_units,forecast_demand_units,actual_demand_units,demand_units,demand_variance_percent,seasonal_index,trend_component,cyclical_component,irregular_component,demand_type,customer_segment_breakdown,is_anomaly
2022-03,COP,VN,Asia,Copper,62298,62611,64767,64767,3.964,1,2.075,0.7344,0.0396,baseline,"{""enterprise"": 27203, ""mid_market"": 21373, ""small_business"": 11658, ""startup"": 4534}",false
2022-03,PLA,VN,Asia,Plastic,52224,52617,55955,55955,7.145,1,1.6235,0.7344,0.0714,baseline,"{""enterprise"": 23501, ""mid_market"": 18465, ""small_business"": 10072, ""startup"": 3917}",false
2022-03,CTN,VN,Asia,Cotton,72140,71581,71348,71348,-1.097,1,1.473,0.7344,-0.011,baseline,"{""enterprise"": 29967, ""mid_market"": 23545, ""small_business"": 12843, ""startup"": 4994}",false
2022-03,SLC,VN,Asia,Silicon,71921,69280,62929,62929,-12.503,1,2.376,0.7344,-0.125,baseline,"{""enterprise"": 26430, ""mid_market"": 20767, ""small_business"": 11327, ""startup"": 4405}",false
2022-03,ALM,VN,Asia,Aluminum,83495,81347,88405,88405,5.88,1,1.9245,0.7344,0.0588,baseline,"{""enterprise"": 37130, ""mid_market"": 29174, ""small_business"": 15913, ""startup"": 6188}",false
2022-03,LIT,VN,Asia,Lithium,113841,116058,106614,106614,-6.349,1,5.687,0.7344,-0.0635,baseline,"{""enterprise"": 44778, ""mid_market"": 35183, ""small_business"": 19191, ""startup"": 7463}",false
2022-03,NIC,VN,Asia,Nickel,175287,172642,219020,219020,24.95,1,3.58,0.7344,0.2495,baseline,"{""enterprise"": 91989, ""mid_market"": 72277, ""small_business"": 39424, ""startup"": 15331}",false
2022-03,REE,VN,Asia,Rare Earth,149245,147961,146080,146080,-2.121,1,4.182,0.7344,-0.0212,baseline,"{""enterprise"": 61354, ""mid_market"": 48206, ""small_business"": 26294, ""startup"": 10226}",false
2022-03,SEM,VN,Asia,Semiconductors,121972,126235,118680,118680,-2.699,1,2.978,0.7344,-0.027,baseline,"{""enterprise"": 49846, ""mid_market"": 39165, ""small_business"": 21363, ""startup"": 8308}",false
2022-03,RBR,VN,Asia,Rubber,90996,91726,98511,98511,8.258,1,1.774,0.7344,0.0826,baseline,"{""enterprise"": 41375, ""mid_market"": 32509, ""small_business"": 17732, ""startup"": 6896}",false
2022-03,TIM,VN,Asia,Timber,80581,81618,81934,81934,1.679,1,2.075,0.7344,0.0168,baseline,"{""enterprise"": 34413, ""mid_market"": 27038, ""small_business"": 14748, ""startup"": 5735}",false
2022-03,CEM,VN,Asia,Cement,27831,26997,26352,26352,-5.312,1,1.7138,0.7344,-0.0531,baseline,"{""enterprise"": 11068, ""mid_market"": 8696, ""small_business"": 4744, ""startup"": 1845}",false
2022-03,GLS,VN,Asia,Glass,50045,47865,48171,48171,-3.744,1,1.8342,0.7344,-0.0374,baseline,"{""enterprise"": 20232, ""mid_market"": 15897, ""small_business"": 8671, ""startup"": 3372}",false
2022-03,PAP,VN,Asia,Paper,70378,70771,80438,80438,14.295,1,1.5332,0.7344,0.143,baseline,"{""enterprise"": 33784, ""mid_market"": 26545, ""small_business"": 14479, ""startup"": 5631}",false
2022-03,STL,BR,South America,Steel,67606,69060,85016,85016,25.753,1,1.774,0.7344,0.2575,baseline,"{""enterprise"": 35707, ""mid_market"": 28055, ""small_business"": 15303, ""startup"": 5951}",false
2022-03,COP,BR,South America,Copper,65873,65620,61411,61411,-6.773,1,2.075,0.7344,-0.0677,baseline,"{""enterprise"": 25793, ""mid_market"": 20266, ""small_business"": 11054, ""startup"": 4299}",false
2022-03,PLA,BR,South America,Plastic,55221,51694,64988,64988,17.687,1,1.6235,0.7344,0.1769,baseline,"{""enterprise"": 27295, ""mid_market"": 21446, ""small_business"": 11698, ""startup"": 4549}",false
2022-03,CTN,BR,South America,Cotton,76280,74945,77568,77568,1.688,1,1.473,0.7344,0.0169,baseline,"{""enterprise"": 32579, ""mid_market"": 25597, ""small_business"": 13962, ""startup"": 5430}",false
2022-03,SLC,BR,South America,Silicon,76048,74901,62825,62825,-17.387,1,2.376,0.7344,-0.1739,baseline,"{""enterprise"": 26387, ""mid_market"": 20733, ""small_business"": 11309, ""startup"": 4398}",false
2022-03,ALM,BR,South America,Aluminum,88287,86940,101540,101540,15.011,1,1.9245,0.7344,0.1501,baseline,"{""enterprise"": 42647, ""mid_market"": 33508, ""small_business"": 18277, ""startup"": 7108}",false
2022-03,LIT,BR,South America,Lithium,120374,117864,110299,110299,-8.37,1,5.687,0.7344,-0.0837,baseline,"{""enterprise"": 46326, ""mid_market"": 36399, ""small_business"": 19854, ""startup"": 7721}",false
2022-03,NIC,BR,South America,Nickel,185346,179633,212138,212138,14.455,1,3.58,0.7344,0.1446,baseline,"{""enterprise"": 89098, ""mid_market"": 70006, ""small_business"": 38185, ""startup"": 14850}",false
2022-03,REE,BR,South America,Rare Earth,157810,164882,138276,138276,-12.378,1,4.182,0.7344,-0.1238,baseline,"{""enterprise"": 58076, ""mid_market"": 45631, ""small_business"": 24890, ""startup"": 9679}",false
2022-03,SEM,BR,South America,Semiconductors,128972,131221,103241,103241,-19.951,1,2.978,0.7344,-0.1995,baseline,"{""enterprise"": 43361, ""mid_market"": 34070, ""small_business"": 18583, ""startup"": 7227}",false
2022-03,RBR,BR,South America,Rubber,96219,97874,96148,96148,-0.073,1,1.774,0.7344,-0.0007,baseline,"{""enterprise"": 40383, ""mid_market"": 31729, ""small_business"": 17307, ""startup"": 6730}",false
2022-03,TIM,BR,South America,Timber,85206,84374,96053,96053,12.73,1,2.075,0.7344,0.1273,baseline,"{""enterprise"": 40342, ""mid_market"": 31698, ""small_business"": 17290, ""startup"": 6724}",false
2022-03,CEM,BR,South America,Cement,29428,29149,27681,27681,-5.938,1,1.7138,0.7344,-0.0594,baseline,"{""enterprise"": 11626, ""mid_market"": 9135, ""small_business"": 4983, ""startup"": 1938}",false
2022-03,GLS,BR,South America,Glass,52917,52228,48157,48157,-8.994,1,1.8342,0.7344,-0.0899,baseline,"{""enterprise"": 20226, ""mid_market"": 15892, ""small_business"": 8668, ""startup"": 3371}",false
2022-03,PAP,BR,South America,Paper,74417,72719,70601,70601,-5.127,1,1.5332,0.7344,-0.0513,baseline,"{""enterprise"": 29653, ""mid_market"": 23299, ""small_business"": 12708, ""startup"": 4942}",false
2022-03,STL,KR,Asia,Steel,86987,87033,76210,76210,-12.389,1,1.774,0.7344,-0.1239,baseline,"{""enterprise"": 32008, ""mid_market"": 25150, ""small_business"": 13718, ""startup"": 5335}",false
2022-03,COP,KR,Asia,Copper,84758,85710,92420,92420,9.041,1,2.075,0.7344,0.0904,baseline,"{""enterprise"": 38817, ""mid_market"": 30499, ""small_business"": 16636, ""startup"": 6469}",false
2022-03,PLA,KR,Asia,Plastic,71052,75015,62799,62799,-11.615,1,1.6235,0.7344,-0.1162,baseline,"{""enterprise"": 26376, ""mid_market"": 20724, ""small_business"": 11304, ""startup"": 4396}",false
2022-03,CTN,KR,Asia,Cotton,98148,97027,102862,102862,4.803,1,1.473,0.7344,0.048,baseline,"{""enterprise"": 43202, ""mid_market"": 33945, ""small_business"": 18515, ""startup"": 7200}",false
2022-03,SLC,KR,Asia,Silicon,97850,98898,72403,72403,-26.006,1,2.376,0.7344,-0.2601,baseline,"{""enterprise"": 30409, ""mid_market"": 23893, ""small_business"": 13033, ""startup"": 5068}",false
2022-03,ALM,KR,Asia,Aluminum,113597,108477,107150,107150,-5.675,1,1.9245,0.7344,-0.0568,baseline,"{""enterprise"": 45003, ""mid_market"": 35360, ""small_business"": 19287, ""startup"": 7501}",false
2022-03,LIT,KR,Asia,Lithium,154883,157675,169454,169454,9.407,1,5.687,0.7344,0.0941,baseline,"{""enterprise"": 71171, ""mid_market"": 55920, ""small_business"": 30502, ""startup"": 11862}",false
2022-03,NIC,KR,Asia,Nickel,238481,234131,209464,209464,-12.167,1,3.58,0.7344,-0.1217,baseline,"{""enterprise"": 87975, ""mid_market"": 69123, ""small_business"": 37704, ""startup"": 14663}",false
2022-03,REE,KR,Asia,Rare Earth,203050,207162,212776,212776,4.79,1,4.182,0.7344,0.0479,baseline,"{""enterprise"": 89366, ""mid_market"": 70216, ""small_business"": 38300, ""startup"": 14894}",false
2022-03,SEM,KR,Asia,Semiconductors,165946,166656,169801,169801,2.324,1,2.978,0.7344,0.0232,baseline,"{""enterprise"": 71317, ""mid_market"": 56035, ""small_business"": 30564, ""startup"": 11886}",false
2022-03,RBR,KR,Asia,Rubber,123802,123105,98884,98884,-20.128,1,1.774,0.7344,-0.2013,baseline,"{""enterprise"": 41531, ""mid_market"": 32632, ""small_business"": 17799, ""startup"": 6922}",false
2022-03,TIM,KR,Asia,Timber,109633,107499,111433,111433,1.642,1,2.075,0.7344,0.0164,baseline,"{""enterprise"": 46802, ""mid_market"": 36773, ""small_business"": 20058, ""startup"": 7800}",false
2022-03,CEM,KR,Asia,Cement,37865,37980,43890,43890,15.913,1,1.7138,0.7344,0.1591,baseline,"{""enterprise"": 18434, ""mid_market"": 14484, ""small_business"": 7900, ""startup"": 3072}",false
2022-03,GLS,KR,Asia,Glass,68087,66436,53240,53240,-21.805,1,1.8342,0.7344,-0.2181,baseline,"{""enterprise"": 22361, ""mid_market"": 17569, ""small_business"": 9583, ""startup"": 3727}",false
2022-03,PAP,KR,Asia,Paper,95750,96871,93056,93056,-2.813,1,1.5332,0.7344,-0.0281,baseline,"{""enterprise"": 39084, ""mid_market"": 30709, ""small_business"": 16750, ""startup"": 6514}",false
2022-03,STL,MX,North America,Steel,70690,67055,69133,69133,-2.202,1,1.774,0.7344,-0.022,baseline,"{""enterprise"": 29036, ""mid_market"": 22814, ""small_business"": 12444, ""startup"": 4839}",false
2022-03,COP,MX,North America,Copper,68879,69936,76373,76373,10.88,1,2.075,0.7344,0.1088,baseline,"{""enterprise"": 32077, ""mid_market"": 25203, ""small_business"": 13747, ""startup"": 5346}",false
2022-03,PLA,MX,North America,Plastic,57741,56939,61176,61176,5.949,1,1.6235,0.7344,0.0595,baseline,"{""enterprise"": 25694, ""mid_market"": 20188, ""small_business"": 11012, ""startup"": 4282}",false
2022-03,CTN,MX,North America,Cotton,79760,81132,81747,81747,2.491,1,1.473,0.7344,0.0249,baseline,"{""enterprise"": 34334, ""mid_market"": 26977, ""small_business"": 14714, ""startup"": 5722}",false
2022-03,SLC,MX,North America,Silicon,79518,84105,74640,74640,-6.134,1,2.376,0.7344,-0.0613,baseline,"{""enterprise"": 31349, ""mid_market"": 24631, ""small_business"": 13435, ""startup"": 5225}",false
2022-03,ALM,MX,North America,Aluminum,92315,91252,82206,82206,-10.951,1,1.9245,0.7344,-0.1095,baseline,"{""enterprise"": 34527, ""mid_market"": 27128, ""small_business"": 14797, ""startup"": 5754}",false
2022-03,LIT,MX,North America,Lithium,125866,126175,112030,112030,-10.992,1,5.687,0.7344,-0.1099,baseline,"{""enterprise"": 47053, ""mid_market"": 36970, ""small_business"": 20166, ""startup"": 7842}",false
2022-03,NIC,MX,North America,Nickel,193802,198435,182390,182390,-5.889,1,3.58,0.7344,-0.0589,baseline,"{""enterprise"": 76604, ""mid_market"": 60189, ""small_business"": 32830, ""startup"": 12767}",false
2022-03,REE,MX,North America,Rare Earth,165010,156608,182402,182402,10.54,1,4.182,0.7344,0.1054,baseline,"{""enterprise"": 76609, ""mid_market"": 60193, ""small_business"": 32833, ""startup"": 12768}",false
2022-03,SEM,MX,North America,Semiconductors,134856,138147,144962,144962,7.494,1,2.978,0.7344,0.0749,baseline,"{""enterprise"": 60884, ""mid_market"": 47838, ""small_business"": 26093, ""startup"": 10147}",false
2022-03,RBR,MX,North America,Rubber,100608,98049,111473,111473,10.799,1,1.774,0.7344,0.108,baseline,"{""enterprise"": 46819, ""mid_market"": 36786, ""small_business"": 20065, ""startup"": 7803}",false
2022-03,TIM,MX,North America,Timber,89093,86527,91199,91199,2.364,1,2.075,0.7344,0.0236,baseline,"{""enterprise"": 38304, ""mid_market"": 30096, ""small_business"": 16416, ""startup"": 6384}",false
2022-03,CEM,MX,North America,Cement,30771,31025,32879,32879,6.85,1,1.7138,0.7344,0.0685,baseline,"{""enterprise"": 13809, ""mid_market"": 10850, ""small_business"": 5918, ""startup"": 2302}",false
2022-03,GLS,MX,North America,Glass,55331,56672,58316,58316,5.395,1,1.8342,0.7344,0.0539,baseline,"{""enterprise"": 24493, ""mid_market"": 19244, ""small_business"": 10497, ""startup"": 4082}",false
2022-03,PAP,MX,North America,Paper,77812,78827,94485,94485,21.428,1,1.5332,0.7344,0.2143,baseline,"{""enterprise"": 39684, ""mid_market"": 31180, ""small_business"": 17007, ""startup"": 6614}",false
2022-03,STL,TH,Asia,Steel,64478,64180,65242,65242,1.186,1,1.774,0.7344,0.0119,baseline,"{""enterprise"": 27402, ""mid_market"": 21530, ""small_business"": 11744, ""startup"": 4567}",false
2022-03,COP,TH,Asia,Copper,62826,65498,70927,70927,12.894,1,2.075,0.7344,0.1289,baseline,"{""enterprise"": 29789, ""mid_market"": 23406, ""small_business"": 12767, ""startup"": 4965}",false
2022-03,PLA,TH,Asia,Plastic,52667,53309,52433,52433,-0.444,1,1.6235,0.7344,-0.0044,baseline,"{""enterprise"": 22022, ""mid_market"": 17303, ""small_business"": 9438, ""startup"": 3670}",false
2022-03,CTN,TH,Asia,Cotton,72751,74116,68495,68495,-5.851,1,1.473,0.7344,-0.0585,baseline,"{""enterprise"": 28768, ""mid_market"": 22603, ""small_business"": 12329, ""startup"": 4795}",false
2022-03,SLC,TH,Asia,Silicon,72530,74459,90309,90309,24.513,1,2.376,0.7344,0.2451,baseline,"{""enterprise"": 37930, ""mid_market"": 29802, ""small_business"": 16256, ""startup"": 6322}",false
2022-03,ALM,TH,Asia,Aluminum,84203,86175,91064,91064,8.148,1,1.9245,0.7344,0.0815,baseline,"{""enterprise"": 38247, ""mid_market"": 30051, ""small_business"": 16392, ""startup"": 6374}",false
2022-03,LIT,TH,Asia,Lithium,114806,113967,106871,106871,-6.912,1,5.687,0.7344,-0.0691,baseline,"{""enterprise"": 44886, ""mid_market"": 35267, ""small_business"": 19237, ""startup"": 7481}",false
2022-03,NIC,TH,Asia,Nickel,176772,181194,186492,186492,5.499,1,3.58,0.7344,0.055,baseline,"{""enterprise"": 78327, ""mid_market"": 61543, ""small_business"": 33569, ""startup"": 13054}",false
2022-03,REE,TH,Asia,Rare Earth,150509,145647,158873,158873,5.557,1,4.182,0.7344,0.0556,baseline,"{""enterprise"": 66727, ""mid_market"": 52428, ""small_business"": 28597, ""startup"": 11121}",false
2022-03,SEM,TH,Asia,Semiconductors,123006,123441,128791,128791,4.703,1,2.978,0.7344,0.047,baseline,"{""enterprise"": 54092, ""mid_market"": 42501, ""small_business"": 23182, ""startup"": 9015}",false
2022-03,RBR,TH,Asia,Rubber,91767,93336,89155,89155,-2.847,1,1.774,0.7344,-0.0285,baseline,"{""enterprise"": 37445, ""mid_market"": 29421, ""small_business"": 16048, ""startup"": 6241}",false
2022-03,TIM,TH,Asia,Timber,81264,81014,74249,74249,-8.632,1,2.075,0.7344,-0.0863,baseline,"{""enterprise"": 31185, ""mid_market"": 24502, ""small_business"": 13365, ""startup"": 5197}",false
2022-03,CEM,TH,Asia,Cement,28067,28243,30016,30016,6.946,1,1.7138,0.7344,0.0695,baseline,"{""enterprise"": 12607, ""mid_market"": 9906, ""small_business"": 5403, ""startup"": 2101}",false
2022-03,GLS,TH,Asia,Glass,50469,50664,49380,49380,-2.157,1,1.8342,0.7344,-0.0216,baseline,"{""enterprise"": 20740, ""mid_market"": 16296, ""small_business"": 8889, ""startup"": 3457}",false
2022-03,PAP,TH,Asia,Paper,70974,68702,73129,73129,3.036,1,1.5332,0.7344,0.0304,baseline,"{""enterprise"": 30714, ""mid_market"": 24133, ""small_business"": 13163, ""startup"": 5119}",false
2022-03,STL,PL,Europe,Steel,75162,72601,75649,75649,0.648,1,1.774,0.7344,0.0065,baseline,"{""enterprise"": 31773, ""mid_market"": 24964, ""small_business"": 13617, ""startup"": 5295}",false
2022-03,COP,PL,Europe,Copper,73236,72090,68185,68185,-6.896,1,2.075,0.7344,-0.069,baseline,"{""enterprise"": 28638, ""mid_market"": 22501, ""small_business"": 12273, ""startup"": 4773}",false
2022-03,PLA,PL,Europe,Plastic,61393,59509,59162,59162,-3.635,1,1.6235,0.7344,-0.0363,baseline,"{""enterprise"": 24848, ""mid_market"": 19524, ""small_business"": 10649, ""startup"": 4141}",false
2022-03,CTN,PL,Europe,Cotton,84806,84630,77915,77915,-8.125,1,1.473,0.7344,-0.0813,baseline,"{""enterprise"": 32725, ""mid_market"": 25712, ""small_business"": 14025, ""startup"": 5454}",false
2022-03,SLC,PL,Europe,Silicon,84548,84287,92961,92961,9.95,1,2.376,0.7344,0.0995,baseline,"{""enterprise"": 39044, ""mid_market"": 30677, ""small_business"": 16733, ""startup"": 6507}",false
2022-03,ALM,PL,Europe,Aluminum,98155,97236,101344,101344,3.249,1,1.9245,0.7344,0.0325,baseline,"{""enterprise"": 42565, ""mid_market"": 33444, ""small_business"": 18242, ""startup"": 7094}",false
2022-03,LIT,PL,Europe,Lithium,133829,131423,130267,130267,-2.661,1,5.687,0.7344,-0.0266,baseline,"{""enterprise"": 54712, ""mid_market"": 42988, ""small_business"": 23448, ""startup"": 9119}",false
2022-03,NIC,PL,Europe,Nickel,206062,218547,169499,169499,-17.744,1,3.58,0.7344,-0.1774,baseline,"{""enterprise"": 71190, ""mid_market"": 55935, ""small_business"": 30510, ""startup"": 11865}",false
2022-03,REE,PL,Europe,Rare Earth,175448,171072,165396,165396,-5.729,1,4.182,0.7344,-0.0573,baseline,"{""enterprise"": 69467, ""mid_market"": 54581, ""small_business"": 29771, ""startup"": 11578}",false
2022-03,SEM,PL,Europe,Semiconductors,143388,141034,133510,133510,-6.889,1,2.978,0.7344,-0.0689,baseline,"{""enterprise"": 56074, ""mid_market"": 44058, ""small_business"": 24032, ""startup"": 9346}",false
2022-03,RBR,PL,Europe,Rubber,106973,106059,96304,96304,-9.974,1,1.774,0.7344,-0.0997,baseline,"{""enterprise"": 40448, ""mid_market"": 31780, ""small_business"": 17335, ""startup"": 6741}",false
2022-03,TIM,PL,Europe,Timber,94729,92929,100975,100975,6.594,1,2.075,0.7344,0.0659,baseline,"{""enterprise"": 42410, ""mid_market"": 33322, ""small_business"": 18176, ""startup"": 7068}",false
2022-03,CEM,PL,Europe,Cement,32717,34178,34417,34417,5.195,1,1.7138,0.7344,0.052,baseline,"{""enterprise"": 14455, ""mid_market"": 11358, ""small_business"": 6195, ""startup"": 2409}",false
2022-03,GLS,PL,Europe,Glass,58831,59364,53193,53193,-9.584,1,1.8342,0.7344,-0.0958,baseline,"{""enterprise"": 22341, ""mid_market"": 17554, ""small_business"": 9575, ""startup"": 3724}",false
2022-03,PAP,PL,Europe,Paper,82734,83528,82182,82182,-0.668,1,1.5332,0.7344,-0.0067,baseline,"{""enterprise"": 34517, ""mid_market"": 27120, ""small_business"": 14793, ""startup"": 5753}",false
2022-03,STL,TR,Middle East,Steel,67336,65976,70338,70338,4.458,1,1.774,0.7344,0.0446,baseline,"{""enterprise"": 29542, ""mid_market"": 23212, ""small_business"": 12661, ""startup"": 4924}",false
2022-03,COP,TR,Middle East,Copper,65611,66058,65285,65285,-0.497,1,2.075,0.7344,-0.005,baseline,"{""enterprise"": 27420, ""mid_market"": 21544, ""small_business"": 11751, ""startup"": 4570}",false
2022-03,PLA,TR,Middle East,Plastic,55001,56169,60163,60163,9.384,1,1.6235,0.7344,0.0938,baseline,"{""enterprise"": 25269, ""mid_market"": 19854, ""small_business"": 10829, ""startup"": 4211}",false
2022-03,CTN,TR,Middle East,Cotton,75976,76953,80465,80465,5.908,1,1.473,0.7344,0.0591,baseline,"{""enterprise"": 33795, ""mid_market"": 26554, ""small_business"": 14484, ""startup"": 5633}",false
2022-03,SLC,TR,Middle East,Silicon,75745,76727,72803,72803,-3.884,1,2.376,0.7344,-0.0388,baseline,"{""enterprise"": 30578, ""mid_market"": 24025, ""small_business"": 13105, ""startup"": 5096}",false
2022-03,ALM,TR,Middle East,Aluminum,87935,86780,92848,92848,5.587,1,1.9245,0.7344,0.0559,baseline,"{""enterprise"": 38996, ""mid_market"": 30640, ""small_business"": 16713, ""startup"": 6499}",false
2022-03,LIT,TR,Middle East,Lithium,119894,119057,108631,108631,-9.394,1,5.687,0.7344,-0.0939,baseline,"{""enterprise"": 45625, ""mid_market"": 35848, ""small_business"": 19554, ""startup"": 7604}",false
2022-03,NIC,TR,Middle East,Nickel,184607,181885,175330,175330,-5.025,1,3.58,0.7344,-0.0503,baseline,"{""enterprise"": 73639, ""mid_market"": 57859, ""small_business"": 31559, ""startup"": 12273}",false
2022-03,REE,TR,Middle East,Rare Earth,157181,164755,142344,142344,-9.439,1,4.182,0.7344,-0.0944,baseline,"{""enterprise"": 59785, ""mid_market"": 46974, ""small_business"": 25622, ""startup"": 9964}",false
2022-03,SEM,TR,Middle East,Semiconductors,128458,126473,112055,112055,-12.769,1,2.978,0.7344,-0.1277,baseline,"{""enterprise"": 47063, ""mid_market"": 36978, ""small_business"": 20170, ""startup"": 7844}",false
2022-03,RBR,TR,Middle East,Rubber,95835,92242,95358,95358,-0.497,1,1.774,0.7344,-0.005,baseline,"{""enterprise"": 40051, ""mid_market"": 31468, ""small_business"": 17165, ""startup"": 6675}",false
