log_id,timestamp,user_id,user_role,action_type,entity_type,entity_id,field_changed,old_value,new_value,ip_address,user_agent,session_id,result,error_message,duration_ms
LOG-0081860,2018-06-01T16:58:00Z,USR-0082,viewer,CREATE,purchase_order,PO-100680,,,,10.98.198.175,Chrome/macOS,SES-024619,success,,681
LOG-0081861,2015-05-21T13:52:00Z,USR-0083,admin,VIEW,purchase_order,PO-144392,,,,10.4.177.10,Chrome/macOS,SES-019410,success,,1529
LOG-0081862,2020-12-24T17:49:00Z,USR-0075,admin,LOGIN,purchase_order,PO-115725,,,,10.212.139.133,Edge/Windows,SES-006269,success,,323
LOG-0081863,2021-07-25T17:32:00Z,USR-0033,procurement_manager,APPROVE,purchase_order,PO-113743,status,,approved,10.154.7.12,Chrome/macOS,SES-004229,success,,2081
LOG-0081864,2020-07-10T20:44:00Z,USR-0009,viewer,CREATE,purchase_order,PO-110127,,,,10.60.11.72,API-client/2.1,SES-016412,success,,1688
LOG-0081865,2020-08-26T22:06:00Z,USR-0069,procurement_manager,VIEW,purchase_order,PO-119489,,,,10.214.91.237,Edge/Windows,SES-000176,success,,1222
LOG-0081866,2021-08-14T10:46:00Z,USR-0034,admin,EXPORT,purchase_order,PO-136341,,,,10.68.35.182,Safari/macOS,SES-005412,success,,1952
LOG-0081867,2021-10-26T11:48:00Z,USR-0050,procurement_manager,DELETE,purchase_order,PO-123811,,,,10.26.180.38,Safari/macOS,SES-006434,success,,1333
LOG-0081868,2018-09-28T02:23:00Z,USR-0078,viewer,ARCHIVE,purchase_order,PO-107887,,,,10.113.11.60,Safari/macOS,SES-014965,success,,2045
LOG-0081869,2022-12-18T09:36:00Z,USR-0021,viewer,SUBMIT,purchase_order,PO-129483,,,,10.199.42.152,API-client/2.1,SES-002067,success,,2017
LOG-0081870,2023-04-18T11:40:00Z,USR-0042,viewer,UPDATE,purchase_order,PO-120367,status,pending,,10.191.140.245,Edge/Windows,SES-021185,success,,261
LOG-0081871,2022-07-06T19:01:00Z,USR-0047,procurement_manager,CREATE,purchase_order,PO-135383,,,,10.208.194.150,API-client/2.1,SES-021770,success,,1097
LOG-0081872,2021-06-24T09:24:00Z,USR-0044,viewer,UPDATE,purchase_order,PO-134360,risk_score,pending,,10.79.63.107,Chrome/macOS,SES-021073,success,,2397
LOG-0081873,2020-03-13T23:00:00Z,USR-0052,viewer,APPROVE,supplier,SUP-0174,status,,approved,10.139.16.176,API-client/2.1,SES-012312,success,,381
LOG-0081874,2015-07-23T08:08:00Z,USR-0009,analyst,EXPORT,purchase_order,PO-110412,,,,10.72.49.25,API-client/2.1,SES-022014,success,,1561
LOG-0081875,2017-04-12T03:15:00Z,USR-0055,analyst,VIEW,purchase_order,PO-111580,,,,10.203.32.238,Chrome/macOS,SES-003898,success,,1882
LOG-0081876,2023-08-29T11:25:00Z,USR-0024,procurement_manager,VIEW,purchase_order,PO-111609,,,,10.118.126.32,Safari/macOS,SES-012044,success,,1384
LOG-0081877,2020-04-19T04:15:00Z,USR-0008,viewer,APPROVE,purchase_order,PO-131723,status,,approved,10.193.242.138,Edge/Windows,SES-022146,success,,2177
LOG-0081878,2019-12-07T06:01:00Z,USR-0044,analyst,UPDATE,purchase_order,PO-135265,risk_score,pending,,10.143.116.196,Edge/Windows,SES-012077,success,,1284
LOG-0081879,2018-01-20T22:43:00Z,USR-0058,viewer,LOGIN,purchase_order,PO-144151,,,,10.133.33.20,Chrome/macOS,SES-015807,success,,1264
LOG-0081880,2021-10-30T01:41:00Z,USR-0020,admin,VIEW,purchase_order,PO-113308,,,,10.183.107.107,API-client/2.1,SES-024287,success,,71
LOG-0081881,2016-03-19T15:18:00Z,USR-0048,analyst,VIEW,purchase_order,PO-105893,,,,10.182.163.33,API-client/2.1,SES-021349,success,,1332
LOG-0081882,2015-07-09T06:44:00Z,USR-0064,admin,VIEW,purchase_order,PO-122616,,,,10.99.51.100,API-client/2.1,SES-009377,success,,973
LOG-0081883,2019-10-13T14:36:00Z,USR-0047,procurement_manager,VIEW,purchase_order,PO-111509,,,,10.98.204.202,Chrome/macOS,SES-017021,success,,2291
LOG-0081884,2018-02-04T23:12:00Z,USR-0002,admin,CANCEL,purchase_order,PO-146083,,,,10.199.144.86,Edge/Windows,SES-000086,success,,485
LOG-0081885,2017-06-07T21:54:00Z,USR-0075,admin,CREATE,purchase_order,PO-122361,,,,10.13.74.61,Edge/Windows,SES-001221,success,,1142
LOG-0081886,2024-02-01T00:52:00Z,USR-0067,procurement_manager,EXPORT,purchase_order,PO-107717,,,,10.80.186.165,Chrome/macOS,SES-005454,success,,420
LOG-0081887,2023-06-24T19:55:00Z,USR-0073,analyst,UPDATE,purchase_order,PO-104081,status,pending,,10.3.39.141,Safari/macOS,SES-022531,success,,1947
LOG-0081888,2019-01-13T08:28:00Z,USR-0062,admin,CREATE,purchase_order,PO-145914,,,,10.99.24.62,Chrome/macOS,SES-016411,success,,667
LOG-0081889,2023-06-04T06:55:00Z,USR-0084,admin,APPROVE,purchase_order,PO-140676,risk_score,,approved,10.82.53.155,Chrome/macOS,SES-021405,success,,838
LOG-0081890,2024-03-15T12:53:00Z,USR-0069,viewer,EXPORT,purchase_order,PO-140849,,,,10.202.8.36,Chrome/macOS,SES-018570,success,,803
LOG-0081891,2023-10-03T15:43:00Z,USR-0001,viewer,UPDATE,purchase_order,PO-124305,payment_terms,pending,,10.123.242.156,Chrome/macOS,SES-020908,success,,563
LOG-0081892,2017-03-21T03:00:00Z,USR-0052,admin,LOGIN,purchase_order,PO-128665,,,,10.53.183.82,Edge/Windows,SES-015313,success,,441
LOG-0081893,2021-06-17T05:14:00Z,USR-0007,procurement_manager,UPDATE,purchase_order,PO-111542,status,pending,,10.118.165.80,API-client/2.1,SES-012775,success,,919
LOG-0081894,2021-10-26T00:49:00Z,USR-0042,analyst,CREATE,purchase_order,PO-120451,,,,10.150.6.219,Chrome/macOS,SES-003185,success,,253
LOG-0081895,2017-12-03T00:20:00Z,USR-0057,procurement_manager,SUBMIT,purchase_order,PO-102664,,,,10.159.200.104,Safari/macOS,SES-001382,success,,2045
LOG-0081896,2023-05-21T06:30:00Z,USR-0014,analyst,LOGIN,purchase_order,PO-117823,,,,10.186.136.189,Edge/Windows,SES-024829,success,,1891
LOG-0081897,2022-01-27T22:36:00Z,USR-0015,analyst,UPDATE,customer,CUS-0147,risk_score,pending,,10.78.210.69,Edge/Windows,SES-023296,success,,514
LOG-0081898,2021-08-28T09:06:00Z,USR-0082,analyst,APPROVE,purchase_order,PO-102161,risk_score,,approved,10.185.165.181,Safari/macOS,SES-000359,success,,1357
LOG-0081899,2017-05-27T06:16:00Z,USR-0085,procurement_manager,VIEW,purchase_order,PO-101352,,,,10.68.214.124,Chrome/macOS,SES-010077,success,,894
LOG-0081900,2021-03-09T09:58:00Z,USR-0052,procurement_manager,APPROVE,purchase_order,PO-103872,risk_score,,approved,10.215.84.97,Safari/macOS,SES-016669,success,,879
LOG-0081901,2020-07-18T22:09:00Z,USR-0065,procurement_manager,SUBMIT,purchase_order,PO-141602,,,,10.39.114.81,Chrome/macOS,SES-006384,success,,200
LOG-0081902,2017-08-21T00:37:00Z,USR-0049,admin,UPDATE,purchase_order,PO-117309,risk_score,pending,,10.111.106.80,API-client/2.1,SES-014116,success,,1279
LOG-0081903,2022-08-17T05:13:00Z,USR-0084,analyst,APPROVE,purchase_order,PO-148094,risk_score,,approved,10.50.19.191,API-client/2.1,SES-009718,success,,343
LOG-0081904,2018-09-20T06:09:00Z,USR-0024,viewer,VIEW,purchase_order,PO-140527,,,,10.94.116.33,API-client/2.1,SES-010758,success,,1730
LOG-0081905,2018-06-20T03:24:00Z,USR-0071,procurement_manager,UPDATE,purchase_order,PO-107997,status,pending,,10.176.181.72,Edge/Windows,SES-000309,success,,1139
LOG-0081906,2019-03-13T18:53:00Z,USR-0055,viewer,LOGOUT,purchase_order,PO-125765,,,,10.135.246.3,Edge/Windows,SES-023401,success,,1642
LOG-0081907,2024-04-05T22:40:00Z,USR-0037,viewer,VIEW,purchase_order,PO-121410,,,,10.104.219.233,Safari/macOS,SES-022005,success,,1393
LOG-0081908,2023-10-27T17:42:00Z,USR-0044,viewer,ARCHIVE,purchase_order,PO-112494,,,,10.152.218.95,Safari/macOS,SES-023017,success,,2040
LOG-0081909,2018-03-09T17:30:00Z,USR-0078,admin,UPDATE,purchase_order,PO-131068,payment_terms,pending,,10.203.104.246,Chrome/macOS,SES-016159,success,,1232
LOG-0081910,2022-01-09T03:27:00Z,USR-0026,procurement_manager,CREATE,purchase_order,PO-125531,,,,10.92.169.186,API-client/2.1,SES-013321,success,,2330
LOG-0081911,2024-04-23T10:40:00Z,USR-0047,admin,VIEW,purchase_order,PO-145245,,,,10.33.224.75,Safari/macOS,SES-012892,success,,1918
LOG-0081912,2024-04-05T19:52:00Z,USR-0013,viewer,CREATE,purchase_order,PO-145668,,,,10.111.241.60,API-client/2.1,SES-013484,success,,1752
LOG-0081913,2024-08-17T12:17:00Z,USR-0064,admin,UPDATE,purchase_order,PO-115961,risk_score,pending,,10.118.157.36,API-client/2.1,SES-020285,success,,348
LOG-0081914,2022-08-22T04:21:00Z,USR-0019,procurement_manager,APPROVE,purchase_order,PO-116257,risk_score,,approved,10.128.224.16,Edge/Windows,SES-007238,success,,1948
LOG-0081915,2015-06-04T11:06:00Z,USR-0067,analyst,UPDATE,purchase_order,PO-100625,risk_score,pending,,10.164.186.245,API-client/2.1,SES-000719,success,,1523
LOG-0081916,2022-07-21T16:55:00Z,USR-0072,analyst,CREATE,purchase_order,PO-144307,,,,10.53.101.51,Edge/Windows,SES-011358,success,,648
LOG-0081917,2017-04-12T10:15:00Z,USR-0078,viewer,UPDATE,purchase_order,PO-112197,total_usd,pending,,10.27.70.103,Edge/Windows,SES-017232,success,,398
LOG-0081918,2020-08-06T13:33:00Z,USR-0005,analyst,CREATE,purchase_order,PO-130855,,,,10.40.215.240,Edge/Windows,SES-006466,success,,2074
LOG-0081919,2021-03-31T10:54:00Z,USR-0085,procurement_manager,VIEW,purchase_order,PO-120461,,,,10.70.21.94,Chrome/macOS,SES-006174,success,,211
LOG-0081920,2016-06-24T22:24:00Z,USR-0028,admin,LOGIN,purchase_order,PO-133696,,,,10.69.59.53,Edge/Windows,SES-015291,success,,1784
LOG-0081921,2018-10-11T06:58:00Z,USR-0017,procurement_manager,UPDATE,purchase_order,PO-145909,status,pending,,10.129.220.178,API-client/2.1,SES-005339,success,,1031
LOG-0081922,2021-06-27T19:14:00Z,USR-0063,admin,VIEW,purchase_order,PO-110524,,,,10.182.248.98,Edge/Windows,SES-012978,success,,848
LOG-0081923,2015-12-22T02:11:00Z,USR-0064,analyst,VIEW,purchase_order,PO-125854,,,,10.193.190.34,Chrome/macOS,SES-001977,success,,1637
LOG-0081924,2021-10-01T19:22:00Z,USR-0061,admin,CANCEL,purchase_order,PO-122735,,,,10.127.93.182,Safari/macOS,SES-014877,failure,permission denied,1901
LOG-0081925,2021-07-29T20:40:00Z,USR-0062,procurement_manager,EXPORT,purchase_order,PO-139166,,,,10.152.251.239,Edge/Windows,SES-008677,success,,869
LOG-0081926,2015-10-23T11:53:00Z,USR-0052,viewer,APPROVE,purchase_order,PO-147527,total_usd,,approved,10.17.45.117,Safari/macOS,SES-014499,success,,768
LOG-0081927,2019-01-15T03:08:00Z,USR-0046,admin,LOGOUT,purchase_order,PO-148238,,,,10.160.153.5,Safari/macOS,SES-010022,success,,843
LOG-0081928,2018-02-20T19:30:00Z,USR-0062,procurement_manager,VIEW,purchase_order,PO-121540,,,,10.6.46.129,Chrome/macOS,SES-017662,success,,345
LOG-0081929,2021-11-28T22:38:00Z,USR-0004,analyst,SUBMIT,purchase_order,PO-123323,,,,10.161.12.62,API-client/2.1,SES-016025,success,,99
LOG-0081930,2018-02-14T07:18:00Z,USR-0083,admin,UPDATE,purchase_order,PO-121158,status,pending,,10.136.16.58,API-client/2.1,SES-021783,success,,969
LOG-0081931,2016-06-21T19:45:00Z,USR-0071,viewer,UPDATE,purchase_order,PO-102288,total_usd,pending,,10.13.241.125,Chrome/macOS,SES-023220,success,,459
LOG-0081932,2024-06-21T10:51:00Z,USR-0010,admin,VIEW,purchase_order,PO-113965,,,,10.181.173.81,Chrome/macOS,SES-014742,success,,1645
LOG-0081933,2017-04-12T13:00:00Z,USR-0071,analyst,SUBMIT,purchase_order,PO-140965,,,,10.45.186.162,Edge/Windows,SES-024393,success,,1022
LOG-0081934,2015-11-19T22:54:00Z,USR-0040,admin,APPROVE,purchase_order,PO-136131,payment_terms,,approved,10.194.53.215,Edge/Windows,SES-006865,success,,1262
LOG-0081935,2024-08-21T22:58:00Z,USR-0059,viewer,CREATE,purchase_order,PO-125245,,,,10.12.134.145,Safari/macOS,SES-022597,success,,1182
LOG-0081936,2023-09-24T20:20:00Z,USR-0029,admin,UPDATE,purchase_order,PO-147023,total_usd,pending,,10.43.68.136,Safari/macOS,SES-003813,success,,464
LOG-0081937,2020-02-11T11:08:00Z,USR-0032,viewer,UPDATE,purchase_order,PO-145240,payment_terms,pending,,10.60.167.126,Edge/Windows,SES-003006,success,,1631
LOG-0081938,2019-09-13T07:19:00Z,USR-0052,analyst,UPDATE,purchase_order,PO-142115,risk_score,pending,,10.129.53.44,Safari/macOS,SES-019878,success,,606
LOG-0081939,2018-07-03T13:58:00Z,USR-0035,viewer,UPDATE,purchase_order,PO-109590,status,pending,,10.38.60.181,Edge/Windows,SES-000502,success,,1476
LOG-0081940,2024-07-28T05:50:00Z,USR-0082,viewer,CREATE,purchase_order,PO-100027,,,,10.66.160.74,API-client/2.1,SES-002070,success,,481
LOG-0081941,2019-12-24T12:38:00Z,USR-0019,admin,VIEW,customer,CUS-0318,,,,10.181.58.34,Edge/Windows,SES-021081,success,,2120
LOG-0081942,2015-05-06T09:51:00Z,USR-0077,analyst,VIEW,purchase_order,PO-140317,,,,10.147.72.52,Edge/Windows,SES-006712,success,,130
LOG-0081943,2022-08-30T19:08:00Z,USR-0066,viewer,SUBMIT,purchase_order,PO-131706,,,,10.129.34.47,API-client/2.1,SES-003820,success,,1142
LOG-0081944,2015-02-02T09:12:00Z,USR-0042,viewer,CANCEL,purchase_order,PO-128171,,,,10.154.236.6,Safari/macOS,SES-024227,success,,2169
LOG-0081945,2020-07-01T08:01:00Z,USR-0003,procurement_manager,VIEW,purchase_order,PO-100582,,,,10.186.223.174,Chrome/macOS,SES-006947,success,,2237
LOG-0081946,2020-04-20T23:39:00Z,USR-0005,viewer,VIEW,purchase_order,PO-126793,,,,10.87.114.46,Edge/Windows,SES-003951,success,,905
LOG-0081947,2015-01-28T05:54:00Z,USR-0011,viewer,VIEW,purchase_order,PO-107649,,,,10.60.56.225,Safari/macOS,SES-008942,success,,106
LOG-0081948,2023-03-31T03:01:00Z,USR-0004,admin,UPDATE,purchase_order,PO-117285,status,pending,,10.42.69.15,Chrome/macOS,SES-011285,success,,90
LOG-0081949,2015-12-15T01:40:00Z,USR-0036,viewer,VIEW,purchase_order,PO-114669,,,,10.14.16.226,Chrome/macOS,SES-006760,success,,2154
LOG-0081950,2015-05-07T04:07:00Z,USR-0041,procurement_manager,REJECT,purchase_order,PO-143076,risk_score,,,10.121.165.77,Edge/Windows,SES-021800,success,,1752
LOG-0081951,2022-03-11T06:22:00Z,USR-0024,analyst,VIEW,purchase_order,PO-115488,,,,10.145.124.17,Edge/Windows,SES-021576,success,,2028
LOG-0081952,2019-11-08T01:00:00Z,USR-0037,procurement_manager,UPDATE,purchase_order,PO-148263,payment_terms,pending,,10.109.144.190,Edge/Windows,SES-002517,success,,2355
LOG-0081953,2021-06-09T05:58:00Z,USR-0073,analyst,EXPORT,purchase_order,PO-124545,,,,10.156.182.48,API-client/2.1,SES-000051,success,,1568
LOG-0081954,2019-07-22T01:48:00Z,USR-0074,viewer,UPDATE,purchase_order,PO-118398,payment_terms,pending,,10.131.117.209,Edge/Windows,SES-006205,success,,905
LOG-0081955,2024-01-20T09:42:00Z,USR-0036,viewer,UPDATE,purchase_order,PO-127772,status,pending,,10.101.207.211,Safari/macOS,SES-003184,success,,384
LOG-0081956,2020-01-25T03:29:00Z,USR-0013,analyst,UPDATE,purchase_order,PO-145506,status,pending,,10.127.171.101,Edge/Windows,SES-007588,success,,1048
LOG-0081957,2016-08-19T04:26:00Z,USR-0010,admin,VIEW,purchase_order,PO-146332,,,,10.187.53.147,API-client/2.1,SES-007493,success,,865
LOG-0081958,2021-04-12T11:18:00Z,USR-0003,admin,LOGIN,purchase_order,PO-112849,,,,10.164.216.47,Safari/macOS,SES-020926,success,,1426
LOG-0081959,2022-01-29T17:18:00Z,USR-0038,analyst,UPDATE,purchase_order,PO-128984,status,pending,,10.102.118.57,Chrome/macOS,SES-021435,success,,452
LOG-0081960,2023-01-10T12:24:00Z,USR-0035,procurement_manager,CREATE,purchase_order,PO-149096,,,,10.210.59.146,Edge/Windows,SES-011742,success,,1156
LOG-0081961,2021-01-19T00:56:00Z,USR-0027,viewer,VIEW,purchase_order,PO-116150,,,,10.103.157.247,Chrome/macOS,SES-002946,success,,292
LOG-0081962,2021-08-16T02:30:00Z,USR-0010,admin,VIEW,purchase_order,PO-111602,,,,10.128.37.23,Edge/Windows,SES-007500,success,,1501
LOG-0081963,2017-06-04T00:10:00Z,USR-0033,analyst,UPDATE,purchase_order,PO-136039,total_usd,pending,,10.24.231.34,API-client/2.1,SES-014623,success,,1086
LOG-0081964,2020-03-21T17:38:00Z,USR-0001,viewer,UPDATE,purchase_order,PO-121633,status,pending,,10.30.27.153,API-client/2.1,SES-009735,success,,391
LOG-0081965,2018-09-12T13:20:00Z,USR-0052,analyst,CREATE,purchase_order,PO-115742,,,,10.76.158.200,API-client/2.1,SES-000864,success,,435
LOG-0081966,2023-02-09T15:50:00Z,USR-0054,viewer,UPDATE,purchase_order,PO-105456,payment_terms,pending,,10.89.247.69,Edge/Windows,SES-015397,success,,860
LOG-0081967,2023-11-27T17:58:00Z,USR-0039,viewer,VIEW,purchase_order,PO-113313,,,,10.93.58.168,Edge/Windows,SES-023679,success,,1814
LOG-0081968,2015-08-20T04:38:00Z,USR-0040,analyst,CREATE,purchase_order,PO-136439,,,,10.16.4.253,Safari/macOS,SES-014322,success,,818
LOG-0081969,2015-06-23T15:09:00Z,USR-0085,analyst,VIEW,purchase_order,PO-124204,,,,10.53.238.246,Safari/macOS,SES-004886,success,,258
LOG-0081970,2019-04-03T16:57:00Z,USR-0040,analyst,ARCHIVE,purchase_order,PO-133535,,,,10.112.216.143,Chrome/macOS,SES-011359,success,,833
LOG-0081971,2018-03-01T12:42:00Z,USR-0056,analyst,APPROVE,purchase_order,PO-119014,risk_score,,approved,10.187.176.164,Chrome/macOS,SES-000645,success,,2218
LOG-0081972,2022-12-31T05:37:00Z,USR-0059,admin,CREATE,purchase_order,PO-140230,,,,10.201.89.150,Edge/Windows,SES-006150,success,,204
LOG-0081973,2017-04-30T04:23:00Z,USR-0021,viewer,UPDATE,purchase_order,PO-135919,payment_terms,pending,,10.16.11.119,Edge/Windows,SES-016398,success,,854
LOG-0081974,2024-09-06T14:47:00Z,USR-0011,viewer,UPDATE,purchase_order,PO-127043,risk_score,pending,,10.177.120.224,Chrome/macOS,SES-009590,success,,424
LOG-0081975,2018-10-11T17:58:00Z,USR-0053,analyst,DELETE,purchase_order,PO-125835,,,,10.29.138.129,Edge/Windows,SES-009947,success,,1038
LOG-0081976,2016-10-24T14:38:00Z,USR-0042,analyst,CANCEL,purchase_order,PO-103764,,,,10.205.93.92,Chrome/macOS,SES-007656,success,,1449
LOG-0081977,2020-06-26T21:06:00Z,USR-0069,viewer,CREATE,purchase_order,PO-132970,,,,10.24.45.247,Edge/Windows,SES-022474,success,,93
LOG-0081978,2024-06-24T16:57:00Z,USR-0017,analyst,VIEW,purchase_order,PO-128997,,,,10.29.233.58,API-client/2.1,SES-017941,success,,2194
LOG-0081979,2021-09-22T15:45:00Z,USR-0071,viewer,ARCHIVE,purchase_order,PO-145177,,,,10.8.114.90,Safari/macOS,SES-011456,success,,1638
LOG-0081980,2016-01-25T07:45:00Z,USR-0078,procurement_manager,LOGOUT,purchase_order,PO-101811,,,,10.33.222.246,Chrome/macOS,SES-001820,success,,1500
LOG-0081981,2017-01-31T23:10:00Z,USR-0080,procurement_manager,VIEW,purchase_order,PO-131895,,,,10.178.45.22,API-client/2.1,SES-024602,success,,56
LOG-0081982,2016-04-02T06:26:00Z,USR-0037,viewer,CREATE,purchase_order,PO-149251,,,,10.207.174.32,Chrome/macOS,SES-009209,success,,965
LOG-0081983,2023-04-22T15:09:00Z,USR-0035,procurement_manager,VIEW,purchase_order,PO-139171,,,,10.7.110.243,Edge/Windows,SES-013957,success,,52
LOG-0081984,2023-01-13T06:53:00Z,USR-0078,viewer,UPDATE,purchase_order,PO-112235,risk_score,pending,,10.41.175.48,Safari/macOS,SES-003752,success,,1963
LOG-0081985,2021-06-28T08:06:00Z,USR-0082,analyst,VIEW,purchase_order,PO-119164,,,,10.70.99.184,Edge/Windows,SES-002263,success,,98
LOG-0081986,2023-03-29T22:37:00Z,USR-0077,analyst,VIEW,purchase_order,PO-120774,,,,10.135.166.63,Safari/macOS,SES-024914,success,,1580
LOG-0081987,2017-08-24T20:06:00Z,USR-0025,admin,UPDATE,purchase_order,PO-101120,total_usd,pending,,10.44.238.195,Safari/macOS,SES-015480,success,,2372
LOG-0081988,2024-07-17T13:18:00Z,USR-0037,viewer,LOGIN,purchase_order,PO-123378,,,,10.189.4.171,API-client/2.1,SES-019541,success,,29
LOG-0081989,2024-01-24T03:51:00Z,USR-0049,viewer,VIEW,purchase_order,PO-129551,,,,10.41.192.15,API-client/2.1,SES-017651,success,,681
LOG-0081990,2023-05-06T21:01:00Z,USR-0025,admin,LOGIN,purchase_order,PO-128097,,,,10.146.2.223,Safari/macOS,SES-022657,success,,1555
LOG-0081991,2015-04-01T09:56:00Z,USR-0047,analyst,VIEW,purchase_order,PO-112022,,,,10.75.241.202,Chrome/macOS,SES-023426,success,,1456
LOG-0081992,2017-09-22T21:05:00Z,USR-0020,analyst,VIEW,purchase_order,PO-139236,,,,10.152.75.151,Chrome/macOS,SES-000972,success,,2056
LOG-0081993,2017-11-18T16:45:00Z,USR-0057,procurement_manager,LOGOUT,purchase_order,PO-133537,,,,10.126.250.9,API-client/2.1,SES-000487,success,,711
LOG-0081994,2017-06-29T19:49:00Z,USR-0042,procurement_manager,UPDATE,purchase_order,PO-110724,payment_terms,pending,,10.130.238.202,Safari/macOS,SES-014172,success,,376
LOG-0081995,2017-10-31T07:30:00Z,USR-0019,viewer,UPDATE,purchase_order,PO-129210,risk_score,pending,,10.173.42.183,API-client/2.1,SES-023748,success,,1647
LOG-0081996,2022-09-14T12:17:00Z,USR-0034,viewer,VIEW,purchase_order,PO-148958,,,,10.166.226.211,API-client/2.1,SES-002492,success,,1473
LOG-0081997,2024-07-26T17:14:00Z,USR-0066,analyst,APPROVE,purchase_order,PO-138589,risk_score,,approved,10.78.230.188,API-client/2.1,SES-001497,success,,1536
LOG-0081998,2022-08-23T19:39:00Z,USR-0010,viewer,UPDATE,purchase_order,PO-129685,payment_terms,pending,,10.192.202.13,API-client/2.1,SES-020582,success,,233
LOG-0081999,2023-11-18T20:59:00Z,USR-0037,admin,UPDATE,purchase_order,PO-123588,risk_score,pending,,10.4.229.103,Edge/Windows,SES-011326,success,,2273
LOG-0082000,2020-08-06T08:04:00Z,USR-0005,admin,UPDATE,purchase_order,PO-132219,risk_score,pending,,10.220.203.198,Safari/macOS,SES-004441,success,,1301
LOG-0082001,2017-09-02T22:25:00Z,USR-0070,analyst,VIEW,purchase_order,PO-108167,,,,10.165.107.28,Chrome/macOS,SES-004947,success,,1074
LOG-0082002,2019-01-27T21:42:00Z,USR-0081,analyst,LOGIN,purchase_order,PO-130978,,,,10.106.103.230,Edge/Windows,SES-005980,success,,294
LOG-0082003,2023-10-16T02:17:00Z,USR-0029,viewer,CANCEL,purchase_order,PO-109773,,,,10.141.160.54,Edge/Windows,SES-017711,success,,2090
LOG-0082004,2019-03-31T23:08:00Z,USR-0083,analyst,VIEW,purchase_order,PO-111683,,,,10.79.233.227,Chrome/macOS,SES-013389,success,,272
LOG-0082005,2019-03-08T05:24:00Z,USR-0071,admin,VIEW,purchase_order,PO-129304,,,,10.123.22.107,Chrome/macOS,SES-003112,success,,951
