date,supplier_id,country_code,quality_score,delivery_score,cost_score,sustainability_score,overall_score,response_time_hours,on_time_delivery_rate,on_time_delivery,order_accuracy,fill_rate,defect_rate_ppm,defect_rate_pct,response_rate,dispute_count,escalation_count,avg_resolution_days,orders_count,revenue_generated,kpi_compliance,audit_score,incidents_count
2024-04,SUP-0001,CN,98.68,90.05,66.61,59.49,78.71,25.4,90.05,90.05,99.22,86.31,4021,0.402,87.34,0,0,12.64,68,155677.16,84.65,92.03,0
2024-04,SUP-0002,CN,80.65,79.82,84.75,71.19,79.1,33.1,79.82,79.82,83.55,76.78,25604,2.56,83.23,0,0,6.66,13,1899051.77,76.05,71.39,0
2024-04,SUP-0003,CN,99.86,74.51,66.92,66.4,76.92,47.9,74.51,74.51,100,71.64,3244,0.324,76.23,0,0,6.04,35,1329355.85,77.42,96.16,0
2024-04,SUP-0004,CN,82.14,80.75,74.34,65.95,75.79,5.7,80.75,80.75,81.24,83.14,17743,1.774,94.07,0,0,1.67,40,1548704.84,76.08,75.45,0
2024-04,SUP-0005,CN,99.27,67.79,78.41,76.4,80.47,15.9,67.79,67.79,99.41,69.82,4147,0.415,92.78,2,0,12.0,28,991771.49,79.62,100,1
2024-04,SUP-0006,CN,99.12,84.14,73.37,67.83,81.11,25.4,84.14,84.14,96.85,83.15,4898,0.49,90.04,0,0,11.02,40,1724786.28,80.98,94.61,0
2024-04,SUP-0007,CN,96.51,96.48,86.49,54.86,83.58,31.6,96.48,96.48,95.83,95.86,10247,1.025,83.41,0,0,4.47,32,393911.32,82.29,95.0,0
2024-04,SUP-0008,CN,92.92,91.72,77.45,71.68,83.44,31.0,91.72,91.72,92.3,95.36,11922,1.192,85.42,0,0,12.19,35,844758.1,79.15,90.44,2
2024-04,SUP-0009,CN,92.77,75.75,68.79,76.08,78.35,51.4,75.75,75.75,92.19,75.15,11093,1.109,72.97,0,0,3.73,41,509130.14,75.2,92.96,2
2024-04,SUP-0010,CN,78.99,80.94,78.15,85.37,80.86,4.3,80.94,80.94,78.39,81.19,25447,2.545,99.57,0,0,1.78,65,892554.03,81.76,71.62,0
2024-04,SUP-0011,CN,100,97.64,77.96,67.79,85.85,50.0,97.64,97.64,98.08,100,5655,0.565,76.79,0,0,2.5,38,1068426.89,91.03,100,1
2024-04,SUP-0012,CN,89.04,77.52,68.44,75.62,77.65,12.1,77.52,77.52,88.98,76.38,16427,1.643,94.18,0,0,12.21,18,1005636.04,80.02,96.8,0
2024-04,SUP-0013,CN,97.12,84.68,82.15,72.54,84.12,36.7,84.68,84.68,98.5,84.93,10232,1.023,84.22,0,1,2.99,33,913544.51,81.02,99.6,1
2024-04,SUP-0014,CN,93.73,88.15,71.83,86.69,85.1,27.7,88.15,88.15,93.67,85.61,8277,0.828,87.48,0,0,5.5,35,1852911.82,86.64,89.98,0
2024-04,SUP-0015,CN,100,82.67,81.02,66.71,82.6,19.1,82.67,82.67,98.59,80.18,9313,0.931,91.37,1,0,5.06,40,139786.88,84.9,100,0
2024-04,SUP-0016,CN,98.04,71.87,89.42,81.38,85.18,17.3,71.87,71.87,100,69.2,11010,1.101,91.2,0,0,9.95,57,1779623.63,90.2,100,0
2024-04,SUP-0017,CN,99.85,88.79,69.62,80.16,84.61,41.3,88.79,88.79,97.86,87.66,2934,0.293,81.42,0,0,4.52,12,1591305.23,79.26,93.98,0
2024-04,SUP-0018,CN,90.18,89.09,82.15,65.02,81.61,36.3,89.09,89.09,87.32,85.64,12171,1.217,82.53,0,0,1.23,75,1173296.68,87.8,94.36,0
2024-04,SUP-0019,CN,97.91,78.46,70.6,55.39,75.59,9.4,78.46,78.46,100,76.68,7719,0.772,98.74,0,0,9.55,60,661329.24,73.16,95.6,0
2024-04,SUP-0020,CN,100,86.14,58.36,87.57,83.02,18.9,86.14,86.14,100,86.34,5297,0.53,88.21,0,0,1.59,37,708649.7,82.66,100,0
2024-04,SUP-0021,CN,86.87,80.68,86.68,80.09,83.58,3.4,80.68,80.68,86.07,84.72,20537,2.054,99.49,0,0,6.2,80,1235009.77,83.83,86.25,0
2024-04,SUP-0022,CN,98.98,82.06,89.7,71.12,85.46,22.9,82.06,82.06,100,75.85,6924,0.692,85.5,2,0,12.7,69,488963.63,81.99,92.06,0
2024-04,SUP-0023,CN,85.09,98.06,77.1,80.68,85.23,46.0,98.06,98.06,83.1,98.83,18087,1.809,77.38,0,0,11.84,70,1476348.2,88.71,85.53,0
2024-04,SUP-0024,CN,78.15,74.88,73.25,68.14,73.61,44.5,74.88,74.88,78.59,69.87,21939,2.194,76.08,0,1,9.21,17,1077610.78,74.41,77.14,0
2024-04,SUP-0025,CN,80.35,79.31,74.59,67.77,75.51,12.4,79.31,79.31,78.14,79.38,18059,1.806,93.27,0,0,8.86,29,1889916.77,74.94,81.55,0
2024-04,SUP-0026,CN,93.19,91.82,73.47,78.06,84.13,30.8,91.82,91.82,93.3,93.78,12304,1.23,84.56,2,0,4.29,59,795594.9,80.84,86.19,0
2024-04,SUP-0027,CN,87.42,88.15,57.83,100,83.35,14.4,88.15,88.15,85.45,89.01,13459,1.346,94.31,0,1,1.58,69,868600.74,82.65,83.29,0
2024-04,SUP-0028,CN,94.39,87.96,74.67,72.56,82.4,53.2,87.96,87.96,95.06,88.71,7325,0.732,74.15,0,0,10.5,23,642233.05,79.18,100,0
2024-04,SUP-0029,CN,92.64,68.1,86.73,67.66,78.78,11.4,68.1,68.1,93.41,72.38,13252,1.325,97.58,0,0,10.76,38,1912350.9,79.79,93.93,0
2024-04,SUP-0030,CN,93.38,99.96,84.08,57.31,83.68,17.0,99.96,99.96,94.27,96.85,9602,0.96,91.73,1,0,8.92,70,444985.88,89.97,91.09,1
2024-04,SUP-0031,CN,88.4,66.45,79.8,67.62,75.57,24.9,66.45,66.45,88.4,64.71,10462,1.046,89.29,3,0,7.56,63,417321.84,79.35,86.6,0
2024-04,SUP-0032,CN,90.32,65.96,80.73,55.31,73.08,22.8,65.96,65.96,89.84,63.99,8183,0.818,88.29,0,0,7.83,56,1313176.68,75.05,85.33,0
2024-04,SUP-0033,CN,91.45,82.16,82.51,68.88,81.25,30.6,82.16,82.16,90.8,82.81,10157,1.016,86.16,0,0,4.47,23,1311654.5,85.86,88.66,0
2024-04,SUP-0034,CN,87.14,75.72,86.03,84.34,83.31,31.8,75.72,75.72,86.14,79.05,15584,1.558,84.88,0,0,11.67,5,503626.58,84.43,85.82,0
2024-04,SUP-0035,CN,100,82.22,69.78,72.93,81.23,16.6,82.22,82.22,99.34,81.59,3280,0.328,91.45,0,1,3.97,72,1430856.3,83.23,100,0
2024-04,SUP-0036,IN,91.25,81.95,78.11,73.76,81.27,27.6,81.95,81.95,92.31,82.06,14206,1.421,85.66,0,1,13.09,79,517004.48,78.75,89.36,1
2024-04,SUP-0037,IN,87.96,88.88,86.04,57.36,80.06,35.3,88.88,88.88,91.85,92.49,14848,1.485,81.18,0,0,6.67,67,1996540.83,78.3,89.61,0
2024-04,SUP-0038,IN,98.6,97.01,63.49,74.54,83.41,10.8,97.01,97.01,94.66,98.6,4003,0.4,93.94,0,0,13.44,78,318514.35,84.5,97.82,1
2024-04,SUP-0039,IN,100,77.43,61.57,73.36,78.09,2.6,77.43,77.43,99.4,78.14,8781,0.878,100,0,0,9.6,51,1379200.17,81.54,96.78,0
2024-04,SUP-0040,IN,100,84.81,73.74,86.6,86.29,30.0,84.81,84.81,100,78.62,9851,0.985,88.21,0,0,6.68,9,1296644.96,86.51,98.86,1
2024-04,SUP-0041,IN,91.5,73.2,78.96,70.73,78.6,4.2,73.2,73.2,89.76,69.2,16807,1.681,99.06,0,0,4.32,31,1389172.52,81.29,84.65,0
2024-04,SUP-0042,IN,91.13,86.47,88.6,73.23,84.86,24.6,86.47,86.47,91.24,85.86,9263,0.926,89.15,0,1,7.38,43,399833.43,84.09,83.83,0
2024-04,SUP-0043,IN,92.92,72.69,78.06,58.16,75.46,30.0,72.69,72.69,89.52,75.03,14662,1.466,86.79,0,0,12.23,23,1955173.17,75.49,86.34,0
2024-04,SUP-0044,IN,95.7,83.13,63.57,79.1,80.37,9.4,83.13,83.13,97.5,81.0,3928,0.393,95.16,0,0,5.58,60,1532306.03,79.48,94.74,0
2024-04,SUP-0045,IN,100,59.02,68.25,84.18,77.86,48.4,59.02,59.02,100,61.35,4873,0.487,73.48,1,0,13.66,57,813330.79,80.08,95.76,0
2024-04,SUP-0046,IN,91.38,75.13,88.34,72.27,81.78,12.3,75.13,75.13,92.39,76.19,11306,1.131,93.41,0,0,8.01,38,1349293.96,81.1,90.36,0
2024-04,SUP-0047,IN,87.52,77.44,79.4,88.73,83.27,23.3,77.44,77.44,89.68,79.12,17380,1.738,86.61,2,0,9.28,67,683003.78,82.92,80.59,0
2024-04,SUP-0048,IN,83.69,77.12,70.07,69.5,75.09,20.4,77.12,77.12,81.57,72.74,13745,1.375,88.0,0,0,1.35,6,1401028.54,78.75,83.85,1
2024-04,SUP-0049,IN,85.7,75.73,75.16,75.51,78.03,13.1,75.73,75.73,89.4,76.94,15131,1.513,89.21,0,0,9.08,17,600595.16,79.4,87.45,0
2024-04,SUP-0050,IN,87.58,84.95,79.62,78.69,82.71,35.8,84.95,84.95,85.77,84.61,13798,1.38,79.83,0,0,9.81,13,1133121.02,82.11,86.16,0
2024-04,SUP-0051,IN,100,84.67,62.6,77.28,81.14,10.1,84.67,84.67,99.41,82.76,4246,0.425,99.9,2,0,7.79,9,1542924.62,83.05,100,1
2024-04,SUP-0052,IN,92.28,68.1,79.43,74.28,78.52,15.0,68.1,68.1,94.32,66.38,14058,1.406,91.84,0,0,3.65,36,1097857.67,79.95,96.95,1
2024-04,SUP-0053,IN,89.34,89.43,78.83,72.71,82.58,23.6,89.43,89.43,90.93,89.59,14697,1.47,85.61,0,0,4.08,41,306865.56,79.48,87.51,0
2024-04,SUP-0054,IN,90.04,69.51,74.04,68.0,75.4,7.8,69.51,69.51,89.19,68.96,12076,1.208,97.05,1,0,7.43,44,1866968.43,80.83,90.29,0
2024-04,SUP-0055,IN,88.89,75.56,89.12,77.29,82.71,5.0,75.56,75.56,87.3,75.78,18212,1.821,98.88,3,0,6.39,52,1690069.56,76.44,90.37,0
2024-04,SUP-0056,IN,94.1,66.4,66.06,68.55,73.78,14.6,66.4,66.4,94.34,64.06,12575,1.257,92.41,0,0,8.48,46,1873481.25,76.0,86.91,0
2024-04,SUP-0057,IN,100,79.95,80.6,72.41,83.24,50.7,79.95,79.95,100,80.11,8643,0.864,76.3,1,0,12.12,27,111384.26,85.08,96.94,1
2024-04,SUP-0058,IN,86.8,81.39,79.25,76.35,80.95,18.2,81.39,81.39,85.38,81.11,12810,1.281,90.74,0,0,1.17,21,807260.76,82.83,83.88,0
2024-04,SUP-0059,IN,83.39,81.6,71.88,77.36,78.55,12.8,81.6,81.6,80.94,82.81,22017,2.202,94.95,0,0,8.32,29,1198018.67,74.56,86.64,0
2024-04,SUP-0060,IN,100,75.21,61.69,72.46,77.34,27.4,75.21,75.21,100,75.19,3310,0.331,86.54,0,0,3.08,8,1555291.33,78.51,96.23,0
2024-04,SUP-0061,IN,98.3,75.04,76.49,77.76,81.9,39.2,75.04,75.04,97.75,75.29,5895,0.589,79.16,0,0,7.75,30,1901292.04,75.47,95.8,1
2024-04,SUP-0062,IN,99.21,95.72,71.74,61.84,82.13,45.3,95.72,95.72,97.18,97.02,8457,0.846,79.79,0,0,6.69,54,1238765.48,80.78,97.46,1
2024-04,SUP-0063,IN,92.85,72.75,59.44,74.68,74.93,2.2,72.75,72.75,92.87,73.12,9311,0.931,98.48,1,2,1.81,29,161342.1,72.65,82.16,0
2024-04,SUP-0064,IN,100,92.07,74.38,83.15,87.4,13.3,92.07,92.07,100,93.15,5982,0.598,96.48,0,0,11.71,7,259835.61,87.78,100,1
2024-04,SUP-0065,IN,79.64,76.9,79.43,62.5,74.62,40.2,76.9,76.9,77.76,76.71,24773,2.477,80.29,0,0,2.81,23,1752441.58,70.06,78.55,0
2024-04,SUP-0066,US,96.97,77.28,72.6,86.62,83.37,21.1,77.28,77.28,100,79.43,3753,0.375,91.2,1,0,10.89,61,12741.76,84.08,100,0
2024-04,SUP-0067,US,89.82,80.75,76.89,79.26,81.68,21.1,80.75,80.75,91.71,78.67,13089,1.309,87.9,0,0,9.36,62,1575863.9,82.54,90.13,0
2024-04,SUP-0068,US,97.78,82.79,82.43,71.95,83.74,48.0,82.79,82.79,97.56,82.94,6677,0.668,73.98,0,0,1.65,44,1356810.86,87.14,100,0
2024-04,SUP-0069,US,82.47,90.51,77.45,62.81,78.31,30.5,90.51,90.51,83.85,85.26,18254,1.825,87.91,0,0,6.38,6,329027.41,78.54,78.58,0
2024-04,SUP-0070,US,88.67,75.86,76.71,75.54,79.2,7.1,75.86,75.86,90.35,79.03,13865,1.387,95.25,0,0,10.04,77,335705.78,86.26,82.37,0
2024-04,SUP-0071,US,85.46,85.6,77.51,71.48,80.01,36.2,85.6,85.6,84.74,83.86,15832,1.583,83.46,0,0,11.11,32,128459.82,81.01,90.56,0
2024-04,SUP-0072,US,91.06,85.99,79.63,64.63,80.33,6.4,85.99,85.99,92.24,87.24,13444,1.344,99.84,0,0,12.62,25,186744.43,82.11,89.0,1
2024-04,SUP-0073,US,84.5,86.16,86.52,76.71,83.48,3.8,86.16,86.16,84.26,84.71,22306,2.231,99.52,0,0,12.13,59,1853969.43,80.58,86.65,0
2024-04,SUP-0074,US,88.4,93.36,79.74,73.22,83.68,23.7,93.36,93.36,88.45,94.97,17408,1.741,85.42,0,1,2.88,24,930771.98,80.27,83.27,0
2024-04,SUP-0075,US,100,97.36,64.06,84.47,86.47,16.8,97.36,97.36,97.14,98.56,893,0.089,93.8,0,0,8.93,10,1193295.24,90.29,100,0
2024-04,SUP-0076,US,97.61,89.79,81.65,87.99,89.26,3.6,89.79,89.79,94.41,93.34,2727,0.273,97.62,0,0,4.6,73,1640755.44,95.06,94.51,0
2024-04,SUP-0077,US,100,84.64,70.87,66.0,80.38,34.4,84.64,84.64,96.17,84.82,4261,0.426,80.54,1,0,10.44,67,355128.28,83.14,89.85,0
2024-04,SUP-0078,US,87.92,69.78,89.04,68.81,78.89,37.9,69.78,69.78,89.88,68.94,16749,1.675,78.63,0,0,6.99,75,1563593.76,83.73,88.59,0
2024-04,SUP-0079,US,87.14,73.07,88.12,67.81,79.04,61.4,73.07,73.07,85.79,69.23,16195,1.62,70.37,1,0,13.04,59,606605.5,83.67,83.54,1
2024-04,SUP-0080,US,89.72,96.23,81.45,88.98,89.1,42.3,96.23,96.23,91.99,97.01,17842,1.784,80.54,0,0,8.18,49,1143270.07,91.76,85.14,0
2024-04,SUP-0081,US,92.31,83.33,66.57,69.73,77.99,40.6,83.33,83.33,89.88,83.73,10611,1.061,78.6,0,0,5.16,27,1219603.28,74.54,89.06,0
2024-04,SUP-0082,US,100,95.87,67.49,69.02,83.09,9.0,95.87,95.87,100,94.45,500,0.05,100,0,0,12.01,51,1233529.08,85.07,100,1
2024-04,SUP-0083,US,90.59,82.37,86.43,68.6,81.99,44.3,82.37,82.37,90.99,89.37,15282,1.528,77.18,0,0,4.35,48,1238181.52,80.81,88.45,0
2024-04,SUP-0084,US,98.45,70.3,76.38,58.7,75.96,49.3,70.3,70.3,98.59,66.52,8044,0.804,76.54,0,0,5.87,24,1488517.38,77.47,94.48,1
2024-04,SUP-0085,US,86.65,79.0,82.92,74.98,80.89,30.8,79.0,79.0,84.89,79.51,20676,2.068,82.2,0,0,8.4,66,1532465.85,83.45,85.03,0
2024-04,SUP-0086,US,86.26,87.96,80.38,52.22,76.71,46.4,87.96,87.96,84.11,90.93,13194,1.319,77.16,0,0,7.82,66,240753.33,79.35,85.76,2
2024-04,SUP-0087,US,98.39,88.58,68.89,73.71,82.39,33.7,88.58,88.58,99.11,91.29,5017,0.502,80.79,0,0,4.23,21,319135.26,81.39,87.97,0
2024-04,SUP-0088,US,94.28,81.74,83.19,74.29,83.38,16.2,81.74,81.74,92.84,82.72,7195,0.72,90.45,0,0,9.14,58,59208.53,84.95,94.97,0
2024-04,SUP-0089,US,100,79.36,58.84,76.06,78.57,21.4,79.36,79.36,100,80.26,8230,0.823,90.2,0,0,3.29,50,326029.75,78.83,94.73,0
2024-04,SUP-0090,US,87.57,76.02,61.87,75.69,75.29,7.6,76.02,76.02,88.32,76.43,10430,1.043,96.73,0,0,7.19,64,146317.58,71.93,89.16,0
2024-04,SUP-0091,DE,87.16,75.46,82.42,69.66,78.67,33.2,75.46,75.46,85.93,74.81,12416,1.242,82.06,0,0,1.5,24,1968471.66,76.18,83.87,0
2024-04,SUP-0092,DE,85.98,77.21,82.14,79.46,81.2,59.5,77.21,77.21,88.45,76.46,11956,1.196,70.45,0,0,7.68,9,623009.94,81.26,81.14,0
2024-04,SUP-0093,DE,93.02,77.25,79.59,76.06,81.48,61.1,77.25,77.25,91.73,77.89,8181,0.818,68.65,0,0,4.76,42,1042640.62,81.5,88.02,0
2024-04,SUP-0094,DE,84.45,87.18,80.69,86.08,84.6,14.2,87.18,87.18,82.03,87.56,12958,1.296,91.08,0,0,13.3,30,1703404.88,83.41,83.51,0
2024-04,SUP-0095,DE,91.97,79.27,77.17,94.54,85.74,8.1,79.27,79.27,90.69,81.32,12918,1.292,98.22,1,0,1.64,42,131313.36,88.76,92.08,0
2024-04,SUP-0096,DE,91.1,80.8,80.45,81.02,83.34,13.6,80.8,80.8,91.71,79.65,12158,1.216,93.1,0,0,10.06,66,909403.04,84.13,90.56,2
2024-04,SUP-0097,DE,82.2,79.21,77.22,98.68,84.33,42.6,79.21,79.21,81.07,74.05,16136,1.614,78.39,0,0,12.41,16,911330.45,77.02,79.44,0
2024-04,SUP-0098,DE,88.41,76.82,74.94,64.35,76.13,36.4,76.82,76.82,86.63,78.27,12795,1.279,80.11,0,0,9.15,77,583044.47,74.74,85.11,0
2024-04,SUP-0099,DE,80.45,85.65,69.09,86.95,80.53,16.0,85.65,85.65,77.42,83.84,23044,2.304,95.19,0,0,13.92,38,483418.28,79.97,81.34,1
2024-04,SUP-0100,DE,100,89.13,68.76,73.82,82.93,33.4,89.13,89.13,96.39,88.54,500,0.05,85.79,0,0,4.05,51,1702436.78,84.95,94.91,0
2024-04,SUP-0101,DE,91.34,71.3,76.82,100,84.87,27.5,71.3,71.3,93.21,72.22,13278,1.328,85.32,0,0,3.22,7,1277695.41,81.44,90.56,0
2024-04,SUP-0102,DE,98.35,87.38,87.83,60.15,83.43,38.8,87.38,87.38,98.23,89.96,10130,1.013,84.48,0,0,9.95,75,1332191.13,82.21,94.52,0
2024-04,SUP-0103,DE,86.87,88.58,71.84,73.9,80.3,7.4,88.58,88.58,88.29,90.43,16195,1.619,98.5,2,0,3.49,17,1924903.7,75.67,92.4,0
2024-04,SUP-0104,DE,88.52,77.38,60.75,77.64,76.07,43.3,77.38,77.38,88.54,80.41,16966,1.697,77.45,1,0,10.46,70,1921432.56,76.43,83.69,0
2024-04,SUP-0105,DE,98.26,82.91,68.33,79.74,82.31,18.1,82.91,82.91,99.37,81.36,3267,0.327,91.27,0,0,11.08,14,218214.81,82.36,91.55,0
2024-04,SUP-0106,DE,93.54,73.41,73.03,85.11,81.27,25.4,73.41,73.41,95.46,78.45,15140,1.514,91.83,0,0,5.72,24,208173.94,83.29,87.16,1
2024-04,SUP-0107,DE,99.19,83.43,78.27,68.61,82.38,30.7,83.43,83.43,100,82.32,2646,0.265,89.52,0,0,9.61,5,383684.07,80.55,99.89,0
2024-04,SUP-0108,DE,99.68,81.14,77.87,87.95,86.66,32.6,81.14,81.14,99.94,81.8,6355,0.636,84.0,0,0,8.99,61,283805.85,80.66,99.79,0
2024-04,SUP-0109,JP,98.29,86.2,85.78,86.86,89.28,7.9,86.2,86.2,98.63,87.07,4163,0.416,93.92,0,0,7.08,62,1845469.15,87.73,97.56,0
2024-04,SUP-0110,JP,100,87.49,87.64,81.72,89.21,,87.49,87.49,100,83.72,7910,0.791,88.11,0,0,5.55,62,1826282.84,90.64,94.57,0
2024-04,SUP-0111,JP,100,94.77,71.51,65.15,82.86,8.6,94.77,94.77,100,93.49,1984,0.198,94.71,1,0,10.46,35,1229858.54,84.41,99.92,0
2024-04,SUP-0112,JP,100,100,87.63,72.95,90.14,3.7,100,100,100,100,7912,0.791,98.31,1,0,9.78,58,309862.09,93.1,93.94,0
2024-04,SUP-0113,JP,95.97,80.59,90.56,84.95,88.02,5.3,80.59,80.59,94.26,80.16,12001,1.2,96.56,1,0,8.8,72,1707015.3,85.74,93.09,0
2024-04,SUP-0114,JP,100,82.19,71.16,77.72,82.77,46.3,82.19,82.19,98.19,81.46,7023,0.702,74.96,1,0,12.99,41,1983113.96,82.24,99.44,0
2024-04,SUP-0115,JP,95.37,86.17,78.41,100,89.99,42.4,86.17,86.17,95.17,88.14,5833,0.583,81.8,1,0,1.13,66,1800284.46,89.1,98.91,0
2024-04,SUP-0116,JP,84.43,87.53,75.53,64.95,78.11,29.0,87.53,87.53,87.08,83.27,19775,1.978,85.74,1,0,7.3,25,1344145.44,77.79,84.45,0
2024-04,SUP-0117,JP,100,94.43,55.0,60.34,77.44,18.7,94.43,94.43,97.64,94.03,802,0.08,91.77,0,1,3.92,50,1186387.53,79.68,99.57,2
2024-04,SUP-0118,JP,89.99,76.8,83.56,82.56,83.23,37.4,76.8,76.8,88.48,75.96,9332,0.933,79.79,0,0,1.08,19,840742.28,81.9,91.0,0
2024-04,SUP-0119,JP,92.96,83.7,79.78,72.56,82.25,10.0,83.7,83.7,88.53,82.98,9662,0.966,96.06,0,0,8.04,67,1236251.62,82.87,89.96,1
2024-04,SUP-0120,JP,92.59,88.01,78.3,73.43,83.08,31.9,88.01,88.01,91.63,88.43,11057,1.106,87.09,0,0,9.76,78,1455778.49,84.34,88.46,0
2024-04,SUP-0121,JP,96.12,95.93,73.91,67.5,83.36,14.4,95.93,95.93,97.11,97.04,12780,1.278,94.84,0,0,6.07,15,981820.01,84.0,93.99,0
2024-04,SUP-0122,JP,94.65,89.77,70.48,74.53,82.36,19.2,89.77,89.77,94.14,88.7,12200,1.22,91.75,0,0,10.11,76,1292216.9,82.14,100,0
2024-04,SUP-0123,JP,94.77,72.6,68.62,65.21,75.3,36.3,72.6,72.6,91.64,72.61,14319,1.432,82.02,0,0,1.09,78,1501558.31,79.12,93.23,1
2024-04,SUP-0124,VN,82.68,73.64,78.35,58.65,73.33,15.7,73.64,73.64,83.52,73.56,20509,2.051,94.03,0,0,4.48,5,1574476.05,71.45,82.27,2
2024-04,SUP-0125,VN,85.56,85.54,86.6,85.51,85.8,47.9,85.54,85.54,87.01,86.23,18917,1.892,79.58,0,0,12.23,56,139255.19,82.22,84.57,0
2024-04,SUP-0126,VN,93.76,91.22,69.9,76.64,82.88,19.9,91.22,91.22,94.88,89.44,10591,1.059,91.87,1,0,4.48,20,1335449.49,82.87,82.97,0
2024-04,SUP-0127,VN,77.73,76.46,74.31,75.72,76.06,5.4,76.46,76.46,81.62,77.01,26191,2.619,99.27,0,2,12.12,23,864342.43,77.53,78.51,0
2024-04,SUP-0128,VN,91.41,72.7,84.31,70.4,79.7,13.5,72.7,72.7,92.87,75.74,9615,0.961,93.08,0,0,11.44,74,930865.8,77.77,88.88,0
2024-04,SUP-0129,VN,89.26,81.6,83.74,58.33,78.23,29.1,81.6,81.6,93.15,82.94,18896,1.89,84.77,0,0,5.7,76,233624.29,79.99,93.11,1
2024-04,SUP-0130,VN,93.09,92.67,76.8,94.67,89.31,37.9,92.67,92.67,95.87,90.45,8432,0.843,84.68,1,0,11.04,5,1108518.45,79.67,87.13,1
2024-04,SUP-0131,VN,95.36,83.14,77.99,82.04,84.63,39.0,83.14,83.14,93.74,86.36,12053,1.205,81.47,0,0,5.26,25,964523.11,87.95,89.59,0
2024-04,SUP-0132,VN,92.38,88.51,77.89,75.34,83.53,37.1,88.51,88.51,93.57,88.87,9178,0.918,82.22,0,0,10.62,8,288338.67,82.4,87.47,0
2024-04,SUP-0133,VN,82.07,95.61,86.0,74.83,84.63,36.4,95.61,95.61,79.58,96.33,23951,2.395,80.97,0,0,7.01,34,660295.12,83.14,81.09,0
2024-04,SUP-0134,VN,91.22,74.19,67.97,60.2,73.4,18.9,74.19,74.19,94.25,79.13,15336,1.534,92.28,0,0,8.86,23,366573.49,69.63,94.31,1
2024-04,SUP-0135,VN,93.58,71.69,78.12,81.55,81.23,26.5,71.69,71.69,95.04,72.91,14685,1.468,86.14,0,0,8.89,63,303189.78,81.09,88.82,0
2024-04,SUP-0136,VN,79.7,75.03,65.95,73.77,73.61,27.4,75.03,75.03,78.79,78.38,21494,2.149,82.73,0,0,8.49,79,796778.51,72.75,73.09,0
2024-04,SUP-0137,VN,95.82,81.44,84.78,57.9,79.99,17.2,81.44,81.44,95.12,75.56,11777,1.178,96.24,1,0,5.34,69,1201662.99,78.87,90.15,0
2024-04,SUP-0138,VN,100,76.98,69.39,53.41,74.95,42.2,76.98,76.98,100,73.83,962,0.096,78.45,0,0,5.03,57,1235048.52,79.56,100,0
2024-04,SUP-0139,KR,87.4,92.72,85.2,60.48,81.45,18.1,92.72,92.72,84.52,89.2,11111,1.111,87.16,0,0,6.6,26,675856.24,84.31,87.14,0
2024-04,SUP-0140,KR,87.86,81.9,69.47,73.48,78.18,22.4,81.9,81.9,90.63,83.96,19731,1.973,87.84,0,1,3.56,80,1029218.66,77.2,86.9,0
2024-04,SUP-0141,KR,94.38,93.8,72.03,50.86,77.77,39.0,93.8,93.8,97.64,97.64,13662,1.366,81.73,1,0,2.14,12,1482641.38,75.59,83.14,0
2024-04,SUP-0142,KR,99.47,79.45,70.0,77.78,81.67,3.2,79.45,79.45,100.0,80.16,5238,0.524,93.85,0,0,9.5,10,1136013.92,77.94,100,0
2024-04,SUP-0143,KR,89.91,96.84,84.62,83.79,88.79,32.9,96.84,96.84,89.23,98.83,9055,0.905,82.69,2,0,13.37,32,154143.39,86.18,94.21,1
2024-04,SUP-0144,KR,92.22,77.41,62.4,95.31,81.83,30.2,77.41,77.41,96.04,75.3,15297,1.53,84.54,0,0,13.6,33,1187804.24,86.42,91.92,0
2024-04,SUP-0145,KR,98.1,92.87,88.67,78.57,89.55,5.4,92.87,92.87,96.99,93.36,5047,0.505,95.43,0,0,6.07,69,1296194.01,90.02,90.93,0
2024-04,SUP-0146,KR,90.65,93.59,71.26,80.65,84.04,46.2,93.59,93.59,91.2,94.55,10493,1.049,77.25,0,0,8.59,70,983666.04,85.76,90.37,0
2024-04,SUP-0147,KR,90.44,83.41,83.8,81.92,84.89,30.0,83.41,83.41,93.27,84.72,16840,1.684,81.17,0,0,5.08,78,540727.4,86.73,81.45,1
2024-04,SUP-0148,KR,100,87.11,89.12,65.81,85.51,39.4,87.11,87.11,99.83,88.15,2970,0.297,79.39,0,0,1.77,14,1564432.46,80.1,93.8,1
2024-04,SUP-0149,KR,93.75,80.02,67.5,90.13,82.85,10.1,80.02,80.02,92.92,78.03,14450,1.445,95.94,0,0,2.25,21,1658129.78,81.91,96.4,0
2024-04,SUP-0150,KR,86.85,74.51,92.63,86.65,85.16,25.6,74.51,74.51,84.39,73.22,18673,1.867,85.91,1,0,2.77,79,1851425.45,86.81,84.45,1
2024-04,SUP-0151,BR,83.16,86.0,75.7,68.06,78.23,25.5,86.0,86.0,85.41,83.83,21027,2.103,91.11,0,0,7.66,14,740427.1,78.34,78.11,0
2024-04,SUP-0152,BR,93.32,78.8,86.7,83.5,85.58,8.5,78.8,78.8,95.04,79.46,6523,0.652,95.82,1,0,7.36,19,1587693.59,83.15,89.93,0
2024-04,SUP-0153,BR,89.64,74.66,84.82,89.26,84.59,40.4,74.66,74.66,93.14,77.15,14963,1.496,81.02,3,0,6.17,45,1491447.66,86.1,83.56,1
